1:15:57,Kit Wall, Which is really a trip. So we were always twins born at different times together. So Jenny I really got to know more as an adult alum than I knew as a student‚ but I did know her‚ and Tom Latimer - I knew Tom more because part of his purview was also running‚ you know‚ the physical education complex and all of that kind of stuff. So I love Jenny. I mean‚ she's one of my favorites‚ and a good person to learn more about Jenny would be,,
1:16:32,Kit Wall, Ed Senn‚ who you probably heard of because he's part of our project‚ but Ed is a little bit younger than I am‚ but he and Jenny were really good friends because he worked at the forum. And‚ I think Bob knew her pretty well too‚ I think.,,
1:16:51,Kit Wall, And Jenny was the one who told me like she said‚ you know‚ “Georgia didn't come over much” because I was trying to find out some more about Georgia‚ too. And‚ so I would say talk to Jenny who's still at the Mayflower‚ but she didn't seem to remember too much about Georgia..maybe there’s some days now…,,
1:17:10,Kit Wall, well‚ her memory's slipping. So there may be some days now where she would really remember and then maybe not. Don Smith is still a really great resource. You guys haven't talked to him recently. He loves this stuff. And he loved Georgia.,,
1:17:26,Kit Wall, So‚ you know‚ that's kind of the Jenny thing. The other thing I want to know more about‚ you know‚ when we talk‚ I want to know more about the show that you wrote about in her biography‚ in I think 97‚ did you say it was the forum show?,,
1:17:46,Maya Albanese, Mhm.,,
1:17:47,Kit Wall, Because I was trying to find that so hard and through the archives and everything and everybody thought somebody else did it. Like Rachel sent me to somebody else and then‚ and‚ the archives people said‚ “no no no‚ that's‚ you know‚ somebody else” and then “NO‚ that was so and so.” “No‚ I already talked to them. They said it was you.” “No‚ it wasn't me.” So if you have latched onto any more info about that‚ I would love to know it cause that drove us crazy.,,
1:18:18,Maya Albanese, Yeah‚ unfortunately‚ no‚ I haven't found anything about it. Yeah.,,
1:18:26,Kit Wall, It's like a great mystery. Yeah‚ super bummer. And we know it happened. And I think Rachel even said she saw it‚ but we don't know what happened to it.,,
1:18:38,Maya Albanese, Yeah,,
1:18:39,Kit Wall, It was maybe just Georgia's stash‚ you know‚ maybe it didn't belong to the college. Yeah. So‚ yeah‚ that's kind of a bummer. So let's see…,,
1:18:55,Kit Wall, we did talk about the film stuff‚ and clearly you know how that stuff stayed with me. So let's see‚ the firing of her.,,
1:19:11,Kit Wall, Yeah‚ it was a big deal. And I think you've probably run across Pat's editorial to the S&B. And‚ those two guys were the concert guys. And I think Bob was like the activities guy and then,,
1:19:29,Kit Wall, Pat was on the concert side. So it was interesting listening to them share stories with each other‚ which they didn't seem to know at the time. But‚ I think that‚ I mean‚ that really‚ again‚ you know‚ again‚ self governance. I mean‚ that really forced them to,,
1:19:49,Kit Wall, have to take a look. And the whole thing was crazy. I mean‚ Kathy McCluskey did GORP‚ Grinnell outdoor recreation..and Latimer was running like all of that‚ you know‚ recreational kind of stuff. I mean‚ it was crazy‚ and so‚ when you're talking about the financial stuff‚ I mean‚ obviously‚ we were not the well-endowed school that we are today.,,
1:20:17,Kit Wall, Which is interesting kind of because‚ the interesting thing - haven't really thought about this much‚ but - the college had the Intel stock because of Robert Noyce. And so when they decided to sell that‚ it was Joe Rosenfield and Warren Buffett who were buddies. And actually they came to Grinnell because -,,
1:20:41,Kit Wall, that's another story too‚ but - Martin Luther King Jr. was a speaker there‚ and Warren Buffett's wife brought him to hear Martin Luther King Jr. and he was late coming out‚ so Warren ended up sitting next to Joe‚ and they were‚ you know‚ they became friends‚bridge buddies and stuff‚ and that's how Warren came to be on the board. The funny thing about Martin Luther King coming was that it was John Pfitsch who got him there.,,
1:21:13,Kit Wall, And the funny thing about that was that‚ I don't know who was supposed to come. I can't‚ you know‚ I'm not sure I ever knew. I mean it didn't happen while I was there‚ it was the sixties‚ but there's supposed to be some convocation or something and whoever it was that was supposed to speak‚ didn't show‚ you know‚ said “can't make it.” So they had a gap. And John had always been talking about‚ you know‚ “one of my basketball players‚ his dad is‚ you know‚ friends of Dr. King and we should get him here. That would really be great.” And‚ and they were like‚ “oh God‚ you know‚ is John gonna bring this up‚ like‚ again?”,,
1:21:46,Kit Wall, And so I already told you he was like that‚ you know‚ in faculty and stuff. So‚ anyway‚ right place‚ right time and so he said‚ “what about Dr. King? “And so they're like‚ “okay John‚ if you can get him‚ you got a week. If you can get him in a week‚ done. If you can't‚ we're moving on‚ don't want to hear him. Got it?” You know? So John called and,,
1:22:09,Kit Wall, I think it was Randy Morgan's father‚ and Randy Morgan is probably still a life trustee. And Randy Morgan's dad got‚ you know‚ Dr. King and he came to Grinnell and it was a big damn deal. And that speech was a run up to the‚ I have a dream speech.,,
1:22:28,Kit Wall, And that's where Warren Buffett met Joe Rosenfield! And so Robert Noyce was freaked out cause he knew that the Intel stock was doing well‚ but he was really worried it was gonna tank. Like what goes up must come down. So he was kind of freaked out about it and he really felt badly because Grinnell had never invested in anything that risky‚,,
1:22:48,Kit Wall, like the stock market. So he was freaked out and he was worried about it and was kind of pushing on‚ you know‚ maybe Grinnell should sell a lot so high‚ maybe‚ you know‚ so I think some faculty members who probably have retired pretty well kept their stock‚ you know what I mean? But anyway‚ so Grinnell said‚ ok.,,
1:23:09,Kit Wall, Right‚ right‚ right. So yeah‚ it's high‚ it's good. So they were gonna make a move and sell their stock‚ but then it was like‚ well‚ what are we gonna do with it? And that was when Warren Buffett was on the board and he said‚ Well‚ you know‚ I'm working on a thing‚ a little thing called Berkshire Hathaway. And so‚ you know‚ I don't know‚ but now might be interested in participating in that well‚ you know‚ It's Buffett it's Berkshire Hathaway‚ I mean‚ say no more!,,
1:23:33,Kit Wall, So that's how Grinnell made the bulk of its money‚ and kind of all related to,,
1:23:40,Kit Wall, Martin Luther King Jr which actually is related to athletics‚ a basketball player dad‚ and John Pfitsch‚ so another weird little trail there‚ and I'm not sure too many people know about that either‚ but that's‚ that was part of my many interviews with John.,,
1:24:02,Kit Wall, So I have all of those tapes. But anyway‚ so that was‚ you know‚ all of that kind of the vibe of where Grinnell was‚ you know‚ in that time period. And so‚ that was something like I knew‚ you know‚ Martin Luther King Jr. had been there‚ but of course I wasn't there for that.,,
1:24:21,Kit Wall, But anyway‚ so I'm just looking here to try to see if there was…so anyway‚ so then yeah when we pushed back on the Georgia thing‚ I guess we made a pretty good case for it. I mean and really it was a great reason why students understood how great‚ how lucky they had it because of the thing that those three people did‚ that made,,
1:24:51,Kit Wall, you know‚ a lifestyle for Grinnell‚ really not only appealing for us‚ but we felt certain we're attracting‚ you know‚ other people like they would come on campus or visit or whatever and kind of go‚ “Oh my god‚ you know‚ this is great. We gotta go here” So‚ so somehow I guess‚ I mean it would be interesting..and that's a Don Smith thing. Don‚ that might even be in the interview that we did with him last summer‚ but he certainly has a memory of that and how that really saved her spot.,,
1:25:26,Kit Wall, But‚ you know‚ it's more than that because‚ he knows the faculty piece and he knows‚ you know‚ the trustees piece and whatever‚ so he would have the adult version‚ which was fascinating. I can't exactly remember all the ins and outs that he said‚ but it’s sort of like “wow! Ok!”,,
1:25:44,Kit Wall, So‚ anyway‚ so yeah‚ it had an impact. So that of course reinforced us as students to always be active‚ and‚ you know‚,,
1:25:54,Kit Wall, push back or‚ you know‚ “no” isn't always like an absolute thing. I think you and I talked about that. It's one of the best things I got out of Grinnell too.,,
1:26:05,Kit Wall, You know‚ “no” for me is not really too final. It's like‚ does this mean “no” forever or just for today? Does it mean I should ask you next year if you'll sponsor this or does this mean like go away‚ don't ever call me again? And so are you sure or…,,
1:26:23,Kit Wall, And so that's what that's what all of that‚ you know‚ kind of333,,,
1:26:38,Maya Albanese, I was just gonna say we're coming up on an hour 45 minutes‚ but yeah‚ I feel like you've definitely covered so much ground. I guess‚ is there anything else that you would like to share that we haven't really touched on or?,,
1:26:57,Kit Wall, You know‚ your questions were really good because you‚ you know‚ you were also,,
1:27:03,Kit Wall, you know‚ researching this and listening to other people and stuff. I'm just looking here too‚ like it seems like in the course of conversation we did these and thank you for sending them first cause then that helped me sort of think about what we were gonna talk about.,,
1:27:22,Kit Wall, So‚ anything else that I would share? I probably shared more than you even wanted to know. So what I want to know‚ but we could do it on another call just for fun. I do want to know how your visit to Ackley went‚ ‘cause that's just fascinating. I mean I would have loved to have gone. Did you have a good time there?,,
1:27:48,Maya Albanese, Oh yeah‚ yeah. For sure‚ I can give you a full recollection of it.,,
1:27:56,Kit Wall, You don't have to do it now‚ especially because it's late. But let's do that cause I would love to hear.,,
1:28:05,Kit Wall, And then I'll also tell you like the three little typos on your‚ on your bio‚ but I know you're gonna expand that anyway. I'm sure. I mean‚ that's just your current draft.,,
1:28:16,Kit Wall, But it is really good‚ super interesting‚ well written‚ and I really enjoyed it. So‚ you know‚ and you may think of some other things too‚ I would definitely follow up on the Dick Knapp piece,,
1:28:34,Kit Wall, I don’t know where Dick lives‚ but I mean‚ I'm thinking since he seems kind of plugged in‚ he might be invested in other stuff in Grinnell. But he must be coming back‚ you know‚ to see how his building's doing. I mean‚ I don't know‚ but I think he‚ I think he'll really fill in that film piece differently. And then it seems like somebody's gonna talk to Pat‚ right?,,
1:28:59,Maya Albanese, Yeah. Hayden’s talking to Pat next week.,,
1:29:02,Kit Wall, That's right‚ Hayden. Exactly. And then who's gonna do Bob Render?,,
1:29:08,Maya Albanese, Oh‚ we already did! Jackie talked to Bob‚ and then Bowen spoke to Ed Senn. That's what we've done so far.,,
1:29:14,Kit Wall, Oh‚ great. We got the Ed part‚ that's cool. And then I just got a call‚ in fact‚ it was probably yesterday from Carter‚ but I was in a day long meeting yesterday. So somebody interviewed Carter Newton? I don't know who that was. I would have to…,,
1:29:39,Maya Albanese, We didn't interview him‚ but we had breakfast with him.,,
1:29:42,Kit Wall, Oh‚ that's it. Okay. Ok‚ good. I'm not losing it‚ it was yesterday. Tell you‚ doing this conference that I'm doing‚ it's just like - it's probably like you doing this project - you know‚ my days are just like all mushed together‚ you know? I'm like…,,
1:30:02,Kit Wall, anyway‚ I'm glad you guys had breakfast and stuff. And Carter‚ Carter's been our class agent really for a long time‚ so he was a good one. And I think he said‚ did he tell me or did you leave it in a message about maybe interviewing Ruth?,,
1:30:29,Maya Albanese, Yeah‚ he mentioned that we should definitely interview her‚ and she's on our list.,,
1:30:36,Kit Wall, Yeah. Oh‚ good. Maybe I'm not sure‚ I'm not sure in what capacity‚ but.,,
1:30:41,Kit Wall, That's cool. I mean I don't‚ you know‚ I‚ I didn't hang around with Ruth then and that's part of the fun thing about reunions‚ you know‚ you‚ sometimes you end up being friends with people that‚ I mean you knew who they were‚ you might have had a class with them‚ but you didn't hang with them. And so a lot of times the people that you really want to come back cause you used to really‚ you know‚ they were,,
1:31:01,Kit Wall, like your everyday hanging around friends‚ you don't see them‚ but other people come back and then you really get to know them and you're like‚ “wow‚ that's so much‚ there's so much fun!” So‚ Ruth's one of those people who's just a really good person. So it would be‚ I'd like to know what she knows. I'd like to hear her in her interviews. So that'll be good.,,
1:31:20,Kit Wall, So there might be some things I don't know what that's gonna be‚ but you know‚ you can always call and text me and‚ you know‚ anytime you know‚ you're not bothering me. I'll have more free time after September 6th. It will be better.,,
1:31:36,Kit Wall, When‚ when is your final paper due?,,
1:31:39,Maya Albanese, Friday‚ upcoming Friday.,,
1:31:42,Kit Wall, Oh my goodness.,,
1:31:43,Maya Albanese, Yeah‚ yeah‚ but all four of us are continuing into the fall with the project. So I'm gonna write a longer paper for that in the fall.,,
1:31:56,Kit Wall, So do you need these corrections on your bio right now? Are you turning that in this week?,,
1:32:03,Maya Albanese, No‚ I'm not turning..I'm turning in..the paper's gonna be different. That's for the public facing website,,
1:32:21,Kit Wall, Got it. Okay. Very nice. Yeah‚ so if you think of something else that you‚ you know‚ you need or whatever‚ don't hesitate especially if your deadline's like next friday‚ a week from today‚ right?,,
1:32:34,Maya Albanese, Yeah!,,
1:32:38,Kit Wall, Yeah‚ so let me know. Yeah. Whatever you need.,,
1:32:40,Maya Albanese, Well‚ thank you so much.,,
1:32:42,Kit Wall, Oh‚ thank you. Yeah‚ thank you‚ my pleasure. The one thing I would say if people are‚ are‚ you know‚ somebody ever makes it all the way to the end of this video‚ this recording. But‚ but one of the things that I think - one you've heard me talk about reunion -,,
1:33:00,Kit Wall, but I think all of the volunteer activities that you could think about as an alum are interesting‚ and now one of the more amazing things is really the career development aspect that's finally‚ built out really. I mean‚ there used to be a halftime person who used to be‚ Steve Langerud who runs Mayflower now‚ but..,,
1:33:25,Kit Wall, I mean‚ it was like a halftime position. It was a great idea‚ but Grinnell could never really grasp it and on the alumni council‚ and then when I was on the board of trustees and stuff too I mean‚ I would always kind of push on it..,,
1:33:42,Kit Wall, that there's two things‚ one is something like that can always help you with your career as you go forward. Like‚ who else is doing this kind of a job or who lives in Cincinnati?,,
1:33:59,Kit Wall, Or‚ you know‚ I mean‚ there's different ways to do those searches‚ right? And‚ and so‚ it's great while you're in a career building mode‚ but I also think it's good for people and I've always thought about this‚ like you're gonna retire.,,
1:34:14,Kit Wall, You know‚ I probably will never retire‚ but you know‚ people do. So like I'm gonna be in Idaho I'm gonna be in‚ you know‚ Hot Springs‚ Arkansas‚ I don't know. I'm gonna be in one of these places or I'm thinking about these five places. How many Grinnellians live‚ or,,
1:34:34,Kit Wall, you know‚ so you start thinking about‚ you know‚ building community in different ways throughout your life in different ways…or my spouse is being transferred to Denver. You know‚ who from Grinnell is there maybe‚ you know? I'm gonna be completely new. I don't know a soul‚ who‚ you know. So‚ anyway I would always encourage that part. And I think,,
1:35:01,Kit Wall, that's‚ again‚ it's like these extracurriculars and and that's why I was so‚ so happy really that they kept Georgia and those folks because these are things that maybe other people thought were extracurricular‚ but even more so when‚ when Hayden will talk to Pat or something‚,,
1:35:21,Kit Wall, It was like having a professor. It was like‚ you know‚ these things are very formative and so.. same with‚ I mean‚ I've done‚ what am I trying to say‚ like student,,
1:35:38,Kit Wall, college nights‚ when sometimes some of us would read through applications‚ would we do that? Read through recommendations‚ recommend people have interviews‚ live interviews when someone couldn't make it to campus. But there are just a lot of things you can do that kind of keep you plugged into Grinnell‚ so I would make a pitch for that always.,,
1:36:00,Maya Albanese, Yeah!,,
1:36:02,Kit Wall, Always happy to talk about that and I've been back‚ you know‚ now that‚ I think Henry Rietz is doing it now‚ but the students‚ what do you do with the Grinnell degree?,,
1:36:13,Kit Wall, And so I'll probably do that again this coming year‚ but another great thing to do‚ so just putting in a plug for that stuff. Tell your friends! “albanese” Will do‚ yeah!,,
1:36:33,Kit Wall, Don't forget to register and vote! So anyway‚ and yeah‚ I would love to talk to you some more too cause I want to hear more about your family dinner conversations and especially in view of what‚ what‚ you know‚ you've grown up around your dad and what he does‚ so I’d love to hear more.,,
1:36:43,Maya Albanese, Yeah‚ I'll text you. We can just have an informal chat.,,
1:36:45,Kit Wall, Yeah. When you get your downtime and‚ likewise‚ I'll be more human after September 6th.,,
1:36:56,Kit Wall, Yeah‚ but it's kind of fun. I'll tell you‚ I'll fill you in too on what I'm putting together and so it'll be fun. I think our‚ one of our main speakers I think is going to be‚ a film producer who's been working with Ken Burns‚ like all my favorite Ken Burns stuff and had just done a youth mental health film‚ and now,,
1:37:15,Kit Wall, he's working in adult mental health‚ and so one of the organizations that's funding my project‚ a Grinnellian‚ Toby Ewing‚ said‚ what about Erik Ewers? Well‚ and so he's texting him while we're talking and Erik says‚ “Yeah let's talk on Monday!” so I was at a meeting day long mental health commission meeting - Toby's head of that organization - and he said “I talked to Erik‚ he wants to come‚ he wants to bring somebody‚ I think he's going to record some of the Words to Deeds‚ my conference..and wants to interview the governor of California,,
1:37:50,Kit Wall, and a bunch of other stuff. So I mean I came home yesterday and I went‚ “Oh my god. Oh‚ that's gonna be good!” So‚ that's the kind of stuff you end up doing‚ you know‚ so again I'm putting together an event with a bunch of volunteer people.,,
1:38:06,Kit Wall, You're not even getting paid for doing this most of them so‚ you know‚ so all of these things are lifelong careers.,,
1:38:13,Kit Wall, Yeah. All right‚ well go have some fun. It's Friday night and it’s late there for you‚ so thanks for hanging out. Go get some dinner. “albanese” Yeah‚ thanks for chatting and have a nice weekend!,,
1:38:27,Kit Wall, Yeah‚ anytime. Yeah‚ maybe I can catch up on some work!,,,
